Number of frames: 1000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z
150,-190.067687988,-325.231658936,-2474.567626953,-195.105056763,-21.474693298,-2461.445800781,-318.903076172,-35.250900269,-2183.818603516,-223.385528564,-340.619567871,-2155.951904297,
151,-190.066680908,-325.233001709,-2474.566406250,-195.106353760,-21.475009918,-2461.447265625,-318.904144287,-35.249755859,-2183.818847656,-223.387069702,-340.618438721,-2155.949707031,
152,-190.067306519,-325.231109619,-2474.571044922,-195.109939575,-21.475187302,-2461.454833984,-318.906677246,-35.249744415,-2183.832763672,-223.387634277,-340.618682861,-2155.951416016,
153,-190.070220947,-325.234161377,-2474.587646484,-195.106552124,-21.473722458,-2461.464599609,-318.909088135,-35.248798370,-2183.842529297,-223.388290405,-340.621490479,-2155.955078125,
154,-190.070617676,-325.230224609,-2474.572753906,-195.106369019,-21.472486496,-2461.466796875,-318.910064697,-35.247238159,-2183.845947266,-223.387451172,-340.621765137,-2155.948242188,
155,-190.073928833,-325.233276367,-2474.594482422,-195.111373901,-21.475923538,-2461.469482422,-318.912841797,-35.247047424,-2183.848144531,-223.388931274,-340.619903564,-2155.944824219,
156,-190.074340820,-325.233856201,-2474.593750000,-195.113540649,-21.474674225,-2461.462890625,-318.917114258,-35.246440887,-2183.853027344,-223.390518188,-340.621612549,-2155.944580078,
157,-190.077621460,-325.231781006,-2474.602539063,-195.111404419,-21.472993851,-2461.458740234,-318.919219971,-35.245426178,-2183.857910156,-223.389724731,-340.620910645,-2155.941650391,
158,-190.078308105,-325.231781006,-2474.607910156,-195.111434937,-21.475337982,-2461.458984375,-318.917633057,-35.244232178,-2183.862792969,-223.389312744,-340.621826172,-2155.938964844,
159,-190.074279785,-325.231994629,-2474.611328125,-195.115112305,-21.475219727,-2461.460937500,-318.920440674,-35.242980957,-2183.871337891,-223.387084961,-340.620513916,-2155.940917969,
160,-190.071762085,-325.232849121,-2474.615234375,-195.113861084,-21.476446152,-2461.461181641,-318.915344238,-35.241252899,-2183.871582031,-223.386398315,-340.620666504,-2155.950927734,
161,-190.071060181,-325.233215332,-2474.604980469,-195.108367920,-21.476757050,-2461.454345703,-318.916717529,-35.241813660,-2183.883300781,-223.385955811,-340.621276855,-2155.943847656,
162,-190.073120117,-325.232269287,-2474.617675781,-195.109634399,-21.477483749,-2461.464599609,-318.918701172,-35.241153717,-2183.883300781,-223.388320923,-340.621276855,-2155.947509766,
163,-190.072052002,-325.232513428,-2474.630126953,-195.108581543,-21.476842880,-2461.450195313,-318.919250488,-35.239776611,-2183.881591797,-223.387298584,-340.620971680,-2155.948486328,
164,-190.067733765,-325.230987549,-2474.606933594,-195.105636597,-21.477291107,-2461.442871094,-318.918487549,-35.239353180,-2183.883056641,-223.386108398,-340.620574951,-2155.944091797,
165,-190.069046021,-325.231872559,-2474.619384766,-195.101791382,-21.475997925,-2461.444335938,-318.917419434,-35.240661621,-2183.879638672,-223.384384155,-340.620544434,-2155.941162109,
166,-190.070098877,-325.229034424,-2474.621582031,-195.107040405,-21.476608276,-2461.450195313,-318.916168213,-35.240802765,-2183.868896484,-223.387176514,-340.620513916,-2155.952148438,
167,-190.064346313,-325.230682373,-2474.623779297,-195.104171753,-21.477163315,-2461.441406250,-318.913665771,-35.242507935,-2183.867431641,-223.382827759,-340.618927002,-2155.949951172,
168,-190.064956665,-325.228027344,-2474.626220703,-195.101501465,-21.477418900,-2461.436035156,-318.911834717,-35.243614197,-2183.856933594,-223.381790161,-340.617858887,-2155.944580078,
169,-190.064346313,-325.231628418,-2474.629638672,-195.099243164,-21.477304459,-2461.442871094,-318.909606934,-35.243976593,-2183.842773438,-223.381118774,-340.618133545,-2155.941162109,
170,-190.065017700,-325.231719971,-2474.613281250,-195.103973389,-21.477369308,-2461.441162109,-318.911956787,-35.245250702,-2183.846679688,-223.384994507,-340.619354248,-2155.949707031,
171,-190.063156128,-325.228637695,-2474.605957031,-195.103591919,-21.477819443,-2461.436523438,-318.912994385,-35.247821808,-2183.835693359,-223.384933472,-340.619873047,-2155.947509766,
172,-190.060821533,-325.229949951,-2474.593017578,-195.098373413,-21.477840424,-2461.434082031,-318.911987305,-35.246528625,-2183.840820313,-223.383285522,-340.616973877,-2155.945068359,
173,-190.062927246,-325.230926514,-2474.599121094,-195.099411011,-21.477373123,-2461.442871094,-318.910797119,-35.247776031,-2183.829833984,-223.385559082,-340.619018555,-2155.949218750,
174,-190.065429688,-325.228607178,-2474.593750000,-195.104049683,-21.476892471,-2461.445556641,-318.911743164,-35.247722626,-2183.822753906,-223.387863159,-340.617492676,-2155.949951172,
175,-190.065017700,-325.230743408,-2474.594238281,-195.103515625,-21.475633621,-2461.435546875,-318.913848877,-35.249256134,-2183.836669922,-223.388824463,-340.618469238,-2155.958251953,
176,-190.064300537,-325.231689453,-2474.595458984,-195.098403931,-21.475101471,-2461.449462891,-318.912322998,-35.247474670,-2183.839843750,-223.387008667,-340.620178223,-2155.958496094,
177,-190.065628052,-325.231109619,-2474.592529297,-195.098693848,-21.474161148,-2461.447509766,-318.912963867,-35.247451782,-2183.836181641,-223.388824463,-340.619140625,-2155.948730469,
178,-190.070327759,-325.231475830,-2474.569824219,-195.104965210,-21.474967957,-2461.451416016,-318.918884277,-35.246032715,-2183.834960938,-223.391860962,-340.619110107,-2155.955810547,
179,-190.072906494,-325.231689453,-2474.583496094,-195.106826782,-21.472576141,-2461.456542969,-318.923553467,-35.248279572,-2183.842285156,-223.394561768,-340.618988037,-2155.951416016,
180,-190.069747925,-325.233703613,-2474.575439453,-195.101364136,-21.474346161,-2461.459472656,-318.925567627,-35.247917175,-2183.844482422,-223.393447876,-340.618103027,-2155.950195313,
181,-190.072555542,-325.231231689,-2474.581298828,-195.102432251,-21.473428726,-2461.472900391,-318.924865723,-35.246879578,-2183.826660156,-223.392684937,-340.618316650,-2155.947265625,
182,-190.077468872,-325.231353760,-2474.578613281,-195.106887817,-21.475095749,-2461.461914063,-318.931152344,-35.248916626,-2183.833496094,-223.395202637,-340.619964600,-2155.953857422,
183,-190.074645996,-325.229064941,-2474.576660156,-195.104629517,-21.472295761,-2461.466552734,-318.931152344,-35.248336792,-2183.832519531,-223.394317627,-340.619171143,-2155.952392578,
184,-190.073211670,-325.231964111,-2474.594726563,-195.102600098,-21.473205566,-2461.477294922,-318.926452637,-35.249736786,-2183.838134766,-223.393218994,-340.619506836,-2155.957275391,
185,-190.067916870,-325.230773926,-2474.579345703,-195.103347778,-21.470869064,-2461.474365234,-318.919525146,-35.248050690,-2183.834228516,-223.391769409,-340.619079590,-2155.956542969,
186,-190.073028564,-325.230926514,-2474.597167969,-195.104248047,-21.471679688,-2461.474121094,-318.918884277,-35.248569489,-2183.838623047,-223.391571045,-340.617950439,-2155.952392578,
187,-190.072555542,-325.229827881,-2474.596191406,-195.101470947,-21.471248627,-2461.469726563,-318.915374756,-35.248397827,-2183.831542969,-223.392105103,-340.618652344,-2155.954345703,
188,-190.071517944,-325.231475830,-2474.586914063,-195.102493286,-21.473937988,-2461.476074219,-318.914062500,-35.246894836,-2183.841064453,-223.391464233,-340.618133545,-2155.956054688,
189,-190.071350098,-325.232940674,-2474.591796875,-195.101379395,-21.473979950,-2461.463134766,-318.912475586,-35.247657776,-2183.843994141,-223.392501831,-340.618438721,-2155.955078125,
190,-190.071838379,-325.231353760,-2474.592529297,-195.100158691,-21.475858688,-2461.463623047,-318.908111572,-35.249485016,-2183.836425781,-223.392913818,-340.617279053,-2155.956054688,
191,-190.069396973,-325.230346680,-2474.590576172,-195.099655151,-21.475109100,-2461.459472656,-318.907226563,-35.248180389,-2183.829833984,-223.392333984,-340.618743896,-2155.954101563,
192,-190.064926147,-325.231933594,-2474.589111328,-195.100189209,-21.473958969,-2461.460449219,-318.906585693,-35.248844147,-2183.828125000,-223.391189575,-340.618225098,-2155.958984375,
193,-190.064682007,-325.230499268,-2474.596923828,-195.099761963,-21.475160599,-2461.454101563,-318.907501221,-35.249774933,-2183.819580078,-223.390411377,-340.616394043,-2155.956298828,
194,-190.062484741,-325.230010986,-2474.582275391,-195.098114014,-21.477481842,-2461.442138672,-318.905822754,-35.250499725,-2183.814697266,-223.390228271,-340.617248535,-2155.957275391,
195,-190.066284180,-325.234222412,-2474.600830078,-195.100234985,-21.475748062,-2461.448730469,-318.908630371,-35.251087189,-2183.808105469,-223.390090942,-340.616760254,-2155.957763672,
196,-190.070327759,-325.232025146,-2474.600097656,-195.102325439,-21.477119446,-2461.448730469,-318.911712646,-35.251201630,-2183.797363281,-223.393035889,-340.616790771,-2155.960693359,
197,-190.071548462,-325.230957031,-2474.593505859,-195.104598999,-21.475528717,-2461.448974609,-318.915954590,-35.252975464,-2183.800781250,-223.393264771,-340.617706299,-2155.964355469,
198,-190.070480347,-325.231445313,-2474.583984375,-195.106719971,-21.476472855,-2461.450927734,-318.915466309,-35.252750397,-2183.799560547,-223.389694214,-340.617126465,-2155.955322266,
199,-190.063507080,-325.230529785,-2474.568115234,-195.102355957,-21.478115082,-2461.438964844,-318.914031982,-35.251632690,-2183.801025391,-223.385421753,-340.617370605,-2155.952636719,
200,-190.062789917,-325.229736328,-2474.579101563,-195.107116699,-21.477405548,-2461.442138672,-318.917633057,-35.251655579,-2183.807861328,-223.386764526,-340.618133545,-2155.965087891,
201,-190.068161011,-325.230163574,-2474.583740234,-195.113067627,-21.475584030,-2461.451171875,-318.919525146,-35.250934601,-2183.814208984,-223.388763428,-340.616973877,-2155.965332031,
202,-190.067443848,-325.230590820,-2474.583984375,-195.116821289,-21.475440979,-2461.449707031,-318.919494629,-35.251758575,-2183.808837891,-223.388473511,-340.616729736,-2155.967773438,
203,-190.069564819,-325.227020264,-2474.605224609,-195.117919922,-21.475414276,-2461.436279297,-318.917907715,-35.251331329,-2183.806884766,-223.391159058,-340.614562988,-2155.960693359,
204,-190.069122314,-325.228851318,-2474.588134766,-195.122604370,-21.477588654,-2461.440673828,-318.915802002,-35.250728607,-2183.801513672,-223.388641357,-340.614776611,-2155.963378906,
205,-190.070831299,-325.227142334,-2474.579589844,-195.124969482,-21.476907730,-2461.442138672,-318.918823242,-35.250514984,-2183.814208984,-223.390548706,-340.614929199,-2155.959472656,
206,-190.074264526,-325.230957031,-2474.600341797,-195.121719360,-21.477870941,-2461.438476563,-318.919036865,-35.251373291,-2183.811279297,-223.391159058,-340.616882324,-2155.957031250,
207,-190.072952271,-325.231628418,-2474.614501953,-195.116607666,-21.478267670,-2461.440185547,-318.916473389,-35.251464844,-2183.811035156,-223.389739990,-340.615783691,-2155.955078125,
208,-190.072326660,-325.229522705,-2474.623291016,-195.111679077,-21.477504730,-2461.445068359,-318.912261963,-35.250289917,-2183.814697266,-223.386566162,-340.616271973,-2155.946044922,
209,-190.070449829,-325.225372314,-2474.607421875,-195.104705811,-21.476043701,-2461.443603516,-318.910491943,-35.252227783,-2183.810058594,-223.386077881,-340.615081787,-2155.949951172,
210,-190.074829102,-325.227020264,-2474.634765625,-195.104049683,-21.477432251,-2461.443359375,-318.913330078,-35.253265381,-2183.809082031,-223.391067505,-340.616455078,-2155.943603516,
211,-190.075347900,-325.227203369,-2474.641845703,-195.105300903,-21.477445602,-2461.454345703,-318.910705566,-35.253108978,-2183.796630859,-223.389648438,-340.617706299,-2155.950683594,
212,-190.075973511,-325.224731445,-2474.641845703,-195.103927612,-21.477344513,-2461.444091797,-318.910125732,-35.253227234,-2183.797607422,-223.388565063,-340.615447998,-2155.948486328,
213,-190.072158813,-325.226959229,-2474.640625000,-195.098648071,-21.475847244,-2461.446777344,-318.905853271,-35.253368378,-2183.799804688,-223.386062622,-340.616790771,-2155.946533203,
214,-190.073577881,-325.228576660,-2474.624267578,-195.099578857,-21.476055145,-2461.449462891,-318.906646729,-35.253719330,-2183.803955078,-223.386276245,-340.615997314,-2155.940917969,
215,-190.069168091,-325.228637695,-2474.618896484,-195.103195190,-21.475097656,-2461.463378906,-318.906372070,-35.252124786,-2183.800537109,-223.383102417,-340.614288330,-2155.943847656,
216,-190.071502686,-325.223052979,-2474.615478516,-195.101730347,-21.474304199,-2461.450439453,-318.907318115,-35.252635956,-2183.810302734,-223.384521484,-340.617004395,-2155.943847656,
217,-190.073852539,-325.232269287,-2474.621337891,-195.102325439,-21.475616455,-2461.452148438,-318.908172607,-35.251293182,-2183.809570313,-223.386138916,-340.618377686,-2155.940673828,
218,-190.070541382,-325.228454590,-2474.619140625,-195.103225708,-21.473392487,-2461.448974609,-318.907257080,-35.250503540,-2183.805419922,-223.386169434,-340.615631104,-2155.941406250,
219,-190.068176270,-325.230712891,-2474.593505859,-195.107131958,-21.473958969,-2461.465087891,-318.909454346,-35.251338959,-2183.812744141,-223.388656616,-340.618530273,-2155.952636719,
220,-190.066436768,-325.228729248,-2474.594970703,-195.103393555,-21.474071503,-2461.465576172,-318.907318115,-35.251113892,-2183.812011719,-223.387878418,-340.617584229,-2155.945312500,
221,-190.068069458,-325.230194092,-2474.606689453,-195.102966309,-21.474081039,-2461.463867188,-318.910003662,-35.252059937,-2183.816406250,-223.388793945,-340.616241455,-2155.940917969,
222,-190.063064575,-325.229614258,-2474.583007813,-195.104522705,-21.472869873,-2461.471923828,-318.910461426,-35.251834869,-2183.814941406,-223.387619019,-340.617095947,-2155.946777344,
223,-190.059371948,-325.231414795,-2474.589355469,-195.102478027,-21.471439362,-2461.473388672,-318.906280518,-35.251628876,-2183.811523438,-223.386611938,-340.616668701,-2155.947021484,
224,-190.062255859,-325.228576660,-2474.585449219,-195.097137451,-21.472265244,-2461.467529297,-318.904937744,-35.250560760,-2183.813476563,-223.386367798,-340.616119385,-2155.947265625,
225,-190.061172485,-325.230621338,-2474.609619141,-195.097488403,-21.471836090,-2461.471923828,-318.904479980,-35.251209259,-2183.816650391,-223.387390137,-340.616546631,-2155.952636719,
226,-190.059967041,-325.232208252,-2474.594726563,-195.100524902,-21.471046448,-2461.477294922,-318.907470703,-35.252025604,-2183.823730469,-223.387664795,-340.616149902,-2155.958496094,
227,-190.060714722,-325.232177734,-2474.605712891,-195.098770142,-21.473060608,-2461.471191406,-318.905334473,-35.251811981,-2183.820800781,-223.389526367,-340.616180420,-2155.962646484,
228,-190.066116333,-325.230895996,-2474.608642578,-195.100479126,-21.473047256,-2461.468750000,-318.912170410,-35.250904083,-2183.824462891,-223.393157959,-340.617553711,-2155.965576172,
229,-190.069686890,-325.231079102,-2474.598876953,-195.105041504,-21.473962784,-2461.466064453,-318.912750244,-35.249305725,-2183.825195313,-223.395385742,-340.618286133,-2155.967041016,
230,-190.066360474,-325.231414795,-2474.600830078,-195.105804443,-21.473390579,-2461.469970703,-318.912200928,-35.249950409,-2183.835937500,-223.393341064,-340.616149902,-2155.972412109,
231,-190.063674927,-325.230529785,-2474.606445313,-195.098861694,-21.474283218,-2461.460693359,-318.906768799,-35.248310089,-2183.831787109,-223.389694214,-340.615814209,-2155.984863281,
232,-190.059677124,-325.230255127,-2474.595947266,-195.097702026,-21.474052429,-2461.451904297,-318.905853271,-35.247455597,-2183.836669922,-223.388992310,-340.614959717,-2155.985839844,
233,-190.065261841,-325.229888916,-2474.598632813,-195.104751587,-21.474235535,-2461.462402344,-318.910644531,-35.246238708,-2183.833740234,-223.392211914,-340.614959717,-2155.983642578,
234,-190.069244385,-325.231781006,-2474.616210938,-195.106643677,-21.475572586,-2461.457763672,-318.911376953,-35.246864319,-2183.836425781,-223.394515991,-340.614074707,-2155.978759766,
235,-190.071411133,-325.231292725,-2474.625488281,-195.102874756,-21.475164413,-2461.453369141,-318.909210205,-35.248222351,-2183.838378906,-223.391403198,-340.616119385,-2155.975341797,
236,-190.073379517,-325.231475830,-2474.634521484,-195.101242065,-21.477485657,-2461.441894531,-318.912475586,-35.248069763,-2183.841796875,-223.392227173,-340.616394043,-2155.967773438,
237,-190.075225830,-325.229309082,-2474.602539063,-195.108123779,-21.476766586,-2461.452636719,-318.915435791,-35.248104095,-2183.837402344,-223.391571045,-340.616638184,-2155.960449219,
238,-190.066986084,-325.227539063,-2474.612060547,-195.106140137,-21.476852417,-2461.449218750,-318.910430908,-35.246467590,-2183.844482422,-223.387451172,-340.616180420,-2155.961914063,
239,-190.067214966,-325.228118896,-2474.640380859,-195.100784302,-21.475231171,-2461.447509766,-318.906738281,-35.246643066,-2183.842773438,-223.385147095,-340.618743896,-2155.960937500,
240,-190.067550659,-325.229187012,-2474.621826172,-195.101257324,-21.474925995,-2461.446777344,-318.906829834,-35.246635437,-2183.843994141,-223.387207031,-340.618133545,-2155.962158203,
