Number of frames: 1000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z
752,-185.942657471,-374.812530518,-2489.597656250,-187.554534912,-70.983276367,-2485.816162109,-310.873443604,-75.097862244,-2207.517822266,-218.519790649,-380.457244873,-2171.072509766,
753,-185.948303223,-374.811065674,-2489.596923828,-187.558013916,-70.983612061,-2485.818847656,-310.874359131,-75.096015930,-2207.514648438,-218.520095825,-380.458648682,-2171.082031250,
754,-185.952117920,-374.810028076,-2489.577636719,-187.564178467,-70.985443115,-2485.817138672,-310.877655029,-75.098716736,-2207.517578125,-218.522476196,-380.458648682,-2171.074218750,
755,-185.954055786,-374.812225342,-2489.598876953,-187.563796997,-70.982437134,-2485.802490234,-310.880859375,-75.098014832,-2207.519531250,-218.523910522,-380.458862305,-2171.072998047,
756,-185.954803467,-374.811340332,-2489.580322266,-187.561157227,-70.983169556,-2485.804931641,-310.879547119,-75.097885132,-2207.526123047,-218.525115967,-380.460388184,-2171.075195313,
757,-185.949600220,-374.811492920,-2489.587158203,-187.562194824,-70.982612610,-2485.813964844,-310.878967285,-75.099029541,-2207.525634766,-218.524642944,-380.460937500,-2171.085937500,
758,-185.952865601,-374.812072754,-2489.587646484,-187.562698364,-70.979896545,-2485.814697266,-310.880187988,-75.096481323,-2207.525634766,-218.521682739,-380.459960938,-2171.070800781,
759,-185.954360962,-374.809082031,-2489.584716797,-187.564682007,-70.982200623,-2485.812988281,-310.881469727,-75.098129272,-2207.531738281,-218.523773193,-380.459838867,-2171.081298828,
760,-185.951599121,-374.810913086,-2489.577880859,-187.564788818,-70.982444763,-2485.807373047,-310.882507324,-75.098037720,-2207.530761719,-218.523178101,-380.460449219,-2171.088378906,
761,-185.952011108,-374.808837891,-2489.561279297,-187.560424805,-70.982231140,-2485.808593750,-310.880096436,-75.099258423,-2207.524658203,-218.522369385,-380.458709717,-2171.074707031,
762,-185.952728271,-374.812835693,-2489.580566406,-187.562240601,-70.982711792,-2485.813232422,-310.882690430,-75.097938538,-2207.528076172,-218.522094727,-380.459228516,-2171.073486328,
763,-185.954284668,-374.809936523,-2489.578369141,-187.564437866,-70.981857300,-2485.805175781,-310.882202148,-75.098289490,-2207.525634766,-218.522644043,-380.458831787,-2171.075927734,
764,-185.948791504,-374.811187744,-2489.587402344,-187.562438965,-70.980110168,-2485.800292969,-310.882751465,-75.099052429,-2207.534423828,-218.520156860,-380.457214355,-2171.071289063,
765,-185.947967529,-374.810638428,-2489.601318359,-187.560348511,-70.980194092,-2485.796630859,-310.880920410,-75.098709106,-2207.533691406,-218.520477295,-380.456176758,-2171.078125000,
766,-185.952545166,-374.809814453,-2489.602539063,-187.561416626,-70.981056213,-2485.800048828,-310.881469727,-75.097953796,-2207.535888672,-218.522171021,-380.458496094,-2171.080078125,
767,-185.948013306,-374.810150146,-2489.602050781,-187.564407349,-70.978958130,-2485.803466797,-310.881805420,-75.098838806,-2207.529296875,-218.522201538,-380.456817627,-2171.076416016,
768,-185.949401855,-374.807250977,-2489.588623047,-187.566009521,-70.980422974,-2485.806640625,-310.881683350,-75.097663879,-2207.536132813,-218.522537231,-380.456390381,-2171.079101563,
769,-185.948379517,-374.808898926,-2489.590820313,-187.559677124,-70.979331970,-2485.795166016,-310.879302979,-75.098251343,-2207.531982422,-218.521926880,-380.456817627,-2171.072021484,
770,-185.945495605,-374.808624268,-2489.593017578,-187.562118530,-70.979171753,-2485.794921875,-310.878387451,-75.096748352,-2207.527832031,-218.521926880,-380.455963135,-2171.086425781,
771,-185.943267822,-374.807373047,-2489.575439453,-187.556304932,-70.978309631,-2485.786621094,-310.878875732,-75.097190857,-2207.534179688,-218.518249512,-380.456146240,-2171.075195313,
772,-185.946136475,-374.808532715,-2489.595458984,-187.558425903,-70.977043152,-2485.795410156,-310.879302979,-75.097656250,-2207.529052734,-218.518188477,-380.456298828,-2171.077880859,
773,-185.944625854,-374.806793213,-2489.587646484,-187.558654785,-70.977256775,-2485.782714844,-310.878570557,-75.098533630,-2207.524658203,-218.518814087,-380.458801270,-2171.086425781,
774,-185.941711426,-374.805999756,-2489.593261719,-187.562072754,-70.975929260,-2485.787109375,-310.880065918,-75.098129272,-2207.535888672,-218.517303467,-380.456329346,-2171.081298828,
775,-185.949279785,-374.808776855,-2489.589355469,-187.561096191,-70.976722717,-2485.789794922,-310.880523682,-75.098999023,-2207.524414063,-218.520492554,-380.458831787,-2171.085937500,
776,-185.947509766,-374.808868408,-2489.596679688,-187.560317993,-70.980552673,-2485.787841797,-310.880096436,-75.098495483,-2207.528808594,-218.522369385,-380.459045410,-2171.084472656,
777,-185.941345215,-374.806762695,-2489.581787109,-187.562118530,-70.978050232,-2485.798583984,-310.882171631,-75.098678589,-2207.529052734,-218.519332886,-380.457244873,-2171.072021484,
778,-185.944381714,-374.807861328,-2489.576660156,-187.562118530,-70.980949402,-2485.784179688,-310.883056641,-75.098213196,-2207.527099609,-218.518264771,-380.459350586,-2171.077392578,
779,-185.949798584,-374.812072754,-2489.604736328,-187.561859131,-70.980407715,-2485.808349609,-310.882934570,-75.097938538,-2207.528808594,-218.519546509,-380.457977295,-2171.089111328,
780,-185.948745728,-374.809051514,-2489.597167969,-187.564331055,-70.980590820,-2485.806152344,-310.885986328,-75.098945618,-2207.535156250,-218.519378662,-380.460205078,-2171.091064453,
781,-185.947036743,-374.808990479,-2489.587646484,-187.563201904,-70.979743958,-2485.804443359,-310.886108398,-75.099700928,-2207.530517578,-218.519622803,-380.459014893,-2171.080566406,
782,-185.954757690,-374.808135986,-2489.588867188,-187.563735962,-70.981567383,-2485.789794922,-310.888854980,-75.100006104,-2207.531982422,-218.521148682,-380.459136963,-2171.075439453,
783,-185.952850342,-374.809844971,-2489.591308594,-187.564117432,-70.984741211,-2485.802001953,-310.887969971,-75.099327087,-2207.536865234,-218.521408081,-380.459594727,-2171.084472656,
784,-185.949188232,-374.812225342,-2489.600341797,-187.565185547,-70.983253479,-2485.793212891,-310.886383057,-75.099609375,-2207.519775391,-218.520812988,-380.458618164,-2171.078613281,
785,-185.952835083,-374.810485840,-2489.593750000,-187.565032959,-70.982398987,-2485.808105469,-310.888031006,-75.100982666,-2207.520751953,-218.523071289,-380.461822510,-2171.089599609,
786,-185.954772949,-374.812713623,-2489.598388672,-187.567276001,-70.981262207,-2485.809082031,-310.886810303,-75.099922180,-2207.528076172,-218.523818970,-380.459106445,-2171.088623047,
787,-185.952575684,-374.813446045,-2489.603515625,-187.565017700,-70.982727051,-2485.809082031,-310.884887695,-75.100914001,-2207.528320313,-218.519866943,-380.459136963,-2171.079589844,
788,-185.949462891,-374.814819336,-2489.604736328,-187.559646606,-70.983840942,-2485.794677734,-310.882171631,-75.099723816,-2207.524414063,-218.520034790,-380.457336426,-2171.080810547,
789,-185.949996948,-374.812103271,-2489.596191406,-187.562683105,-70.983047485,-2485.799804688,-310.882019043,-75.100585938,-2207.522216797,-218.523025513,-380.458526611,-2171.077148438,
790,-185.948562622,-374.814117432,-2489.606445313,-187.564498901,-70.982681274,-2485.804687500,-310.884674072,-75.100112915,-2207.526367188,-218.521774292,-380.457641602,-2171.072998047,
791,-185.947875977,-374.813079834,-2489.609863281,-187.565109253,-70.984924316,-2485.815185547,-310.883575439,-75.098602295,-2207.526855469,-218.520263672,-380.456787109,-2171.074218750,
792,-185.946640015,-374.812316895,-2489.610595703,-187.559860229,-70.982933044,-2485.805908203,-310.880554199,-75.098533630,-2207.529785156,-218.521835327,-380.458923340,-2171.081542969,
793,-185.951812744,-374.811187744,-2489.607177734,-187.563598633,-70.983177185,-2485.812011719,-310.883789063,-75.099227905,-2207.529541016,-218.523468018,-380.458953857,-2171.079101563,
794,-185.951904297,-374.809875488,-2489.611328125,-187.568557739,-70.982269287,-2485.812744141,-310.882171631,-75.097808838,-2207.519531250,-218.521286011,-380.457397461,-2171.071289063,
795,-185.951141357,-374.811614990,-2489.608154297,-187.562591553,-70.982925415,-2485.810791016,-310.881530762,-75.097457886,-2207.526123047,-218.520431519,-380.456726074,-2171.073242188,
796,-185.947799683,-374.808654785,-2489.603271484,-187.560058594,-70.981193542,-2485.814697266,-310.877410889,-75.099220276,-2207.520263672,-218.519683838,-380.457305908,-2171.077392578,
797,-185.947189331,-374.805114746,-2489.572509766,-187.562805176,-70.980796814,-2485.816162109,-310.879211426,-75.097793579,-2207.527343750,-218.520904541,-380.456085205,-2171.082519531,
798,-185.951568604,-374.811401367,-2489.598876953,-187.564254761,-70.981193542,-2485.812255859,-310.883453369,-75.098159790,-2207.524169922,-218.521240234,-380.457733154,-2171.081542969,
799,-185.952362061,-374.810729980,-2489.597167969,-187.562469482,-70.983345032,-2485.822265625,-310.880920410,-75.097595215,-2207.525390625,-218.520645142,-380.455017090,-2171.081542969,
800,-185.952682495,-374.809783936,-2489.611816406,-187.563476563,-70.983459473,-2485.803222656,-310.883453369,-75.098533630,-2207.528808594,-218.522979736,-380.457733154,-2171.081787109,
801,-185.955718994,-374.807220459,-2489.604736328,-187.568740845,-70.982376099,-2485.811279297,-310.881896973,-75.099098206,-2207.524658203,-218.527099609,-380.456634521,-2171.082763672,
802,-185.955261230,-374.811096191,-2489.614013672,-187.565689087,-70.982833862,-2485.812011719,-310.884094238,-75.097862244,-2207.521728516,-218.525344849,-380.454803467,-2171.082519531,
803,-185.951797485,-374.809509277,-2489.603515625,-187.565032959,-70.981658936,-2485.809326172,-310.881866455,-75.097686768,-2207.527587891,-218.523025513,-380.455749512,-2171.083496094,
804,-185.950469971,-374.807037354,-2489.605957031,-187.565048218,-70.982429504,-2485.822998047,-310.882019043,-75.098304749,-2207.529052734,-218.521835327,-380.454376221,-2171.077392578,
805,-185.955856323,-374.812408447,-2489.610839844,-187.566268921,-70.981254578,-2485.819824219,-310.883972168,-75.098220825,-2207.520751953,-218.523651123,-380.456878662,-2171.085693359,
806,-185.956924438,-374.811218262,-2489.605468750,-187.568435669,-70.978713989,-2485.813476563,-310.885833740,-75.098709106,-2207.526367188,-218.523193359,-380.456878662,-2171.072509766,
807,-185.954681396,-374.812683105,-2489.615966797,-187.567459106,-70.979484558,-2485.812744141,-310.884552002,-75.098213196,-2207.525390625,-218.523132324,-380.457000732,-2171.069580078,
808,-185.953598022,-374.810821533,-2489.605224609,-187.567016602,-70.981147766,-2485.812744141,-310.883544922,-75.097358704,-2207.522460938,-218.521697998,-380.456390381,-2171.074707031,
809,-185.958602905,-374.808288574,-2489.609863281,-187.569351196,-70.981681824,-2485.812255859,-310.886169434,-75.097053528,-2207.524658203,-218.526275635,-380.456481934,-2171.078369141,
810,-185.954269409,-374.808258057,-2489.598388672,-187.569976807,-70.982742310,-2485.807373047,-310.887023926,-75.095962524,-2207.519775391,-218.524780273,-380.456878662,-2171.071533203,
811,-185.956054688,-374.813262939,-2489.604736328,-187.564849854,-70.978698730,-2485.796142578,-310.881439209,-75.095207214,-2207.515136719,-218.524917603,-380.457763672,-2171.077636719,
812,-185.949859619,-374.815521240,-2489.611328125,-187.562927246,-70.982368469,-2485.800781250,-310.881683350,-75.096168518,-2207.516357422,-218.523406982,-380.456604004,-2171.080566406,
813,-185.954559326,-374.811981201,-2489.609619141,-187.566589355,-70.981941223,-2485.808105469,-310.884094238,-75.096366882,-2207.514648438,-218.524917603,-380.457794189,-2171.078613281,
814,-185.952255249,-374.811981201,-2489.598144531,-187.568527222,-70.980216980,-2485.803710938,-310.884826660,-75.096923828,-2207.510498047,-218.525253296,-380.455993652,-2171.079833984,
815,-185.952301025,-374.811828613,-2489.610107422,-187.563385010,-70.984016418,-2485.798339844,-310.885681152,-75.097557068,-2207.513183594,-218.524520874,-380.458343506,-2171.080810547,
816,-185.947341919,-374.811676025,-2489.586425781,-187.562911987,-70.984779358,-2485.805419922,-310.886383057,-75.098663330,-2207.522705078,-218.525543213,-380.459686279,-2171.077148438,
817,-185.951446533,-374.813354492,-2489.592041016,-187.565673828,-70.984100342,-2485.803222656,-310.888458252,-75.098747253,-2207.518066406,-218.527435303,-380.458801270,-2171.082519531,
818,-185.945617676,-374.810180664,-2489.592041016,-187.565536499,-70.984748840,-2485.807373047,-310.887084961,-75.100532532,-2207.523681641,-218.525817871,-380.457427979,-2171.082763672,
819,-185.947555542,-374.813049316,-2489.603027344,-187.563125610,-70.986862183,-2485.804443359,-310.884887695,-75.100006104,-2207.529052734,-218.523910522,-380.460144043,-2171.085937500,
820,-185.945480347,-374.812072754,-2489.598632813,-187.563461304,-70.985412598,-2485.816162109,-310.885223389,-75.100494385,-2207.531250000,-218.523162842,-380.460144043,-2171.085937500,
821,-185.945877075,-374.811523438,-2489.587646484,-187.565765381,-70.983406067,-2485.819091797,-310.881652832,-75.099899292,-2207.524658203,-218.522933960,-380.457580566,-2171.081298828,
822,-185.950073242,-374.813323975,-2489.608398438,-187.566528320,-70.985939026,-2485.818115234,-310.883941650,-75.100105286,-2207.523437500,-218.525924683,-380.460296631,-2171.084960938,
823,-185.948471069,-374.808898926,-2489.593261719,-187.563140869,-70.985633850,-2485.805908203,-310.883331299,-75.101348877,-2207.525390625,-218.523452759,-380.459960938,-2171.086181641,
824,-185.950927734,-374.813446045,-2489.602294922,-187.564315796,-70.987976074,-2485.809326172,-310.883575439,-75.099601746,-2207.521972656,-218.525802612,-380.459930420,-2171.083984375,
825,-185.955688477,-374.812622070,-2489.614746094,-187.571395874,-70.984352112,-2485.824951172,-310.883483887,-75.100280762,-2207.526611328,-218.525909424,-380.460205078,-2171.082519531,
826,-185.952850342,-374.812835693,-2489.607421875,-187.566650391,-70.984107971,-2485.815185547,-310.885131836,-75.098594666,-2207.524902344,-218.526580811,-380.460266113,-2171.083496094,
827,-185.953475952,-374.813842773,-2489.608154297,-187.565811157,-70.984146118,-2485.818359375,-310.881927490,-75.099983215,-2207.526855469,-218.527359009,-380.461059570,-2171.087890625,
828,-185.951568604,-374.812072754,-2489.589843750,-187.563262939,-70.985641479,-2485.819580078,-310.882934570,-75.099594116,-2207.522705078,-218.526702881,-380.459228516,-2171.083251953,
829,-185.954757690,-374.814788818,-2489.623046875,-187.569732666,-70.985000610,-2485.818359375,-310.887023926,-75.098846436,-2207.530273438,-218.527847290,-380.458068848,-2171.081054688,
830,-185.951904297,-374.811340332,-2489.600830078,-187.568969727,-70.987205505,-2485.817871094,-310.886413574,-75.099243164,-2207.528564453,-218.528427124,-380.459442139,-2171.080810547,
831,-185.955169678,-374.811462402,-2489.595214844,-187.568588257,-70.984794617,-2485.817871094,-310.887451172,-75.099487305,-2207.523925781,-218.528472900,-380.460021973,-2171.082275391,
832,-185.952407837,-374.814361572,-2489.611328125,-187.567138672,-70.985359192,-2485.819091797,-310.886535645,-75.099441528,-2207.529785156,-218.527221680,-380.459960938,-2171.085937500,
833,-185.953536987,-374.814300537,-2489.607910156,-187.570816040,-70.983337402,-2485.811279297,-310.889709473,-75.098785400,-2207.526855469,-218.529251099,-380.459014893,-2171.082031250,
834,-185.950881958,-374.813171387,-2489.607910156,-187.565658569,-70.981231689,-2485.809082031,-310.887634277,-75.097335815,-2207.523925781,-218.528381348,-380.457275391,-2171.080810547,
835,-185.950164795,-374.813232422,-2489.617187500,-187.564697266,-70.981262207,-2485.797607422,-310.887725830,-75.099266052,-2207.526367188,-218.527572632,-380.457885742,-2171.077392578,
836,-185.947204590,-374.814147949,-2489.610595703,-187.567901611,-70.980003357,-2485.806396484,-310.888916016,-75.097404480,-2207.529541016,-218.527435303,-380.458923340,-2171.088134766,
837,-185.945663452,-374.813873291,-2489.625976563,-187.571365356,-70.980766296,-2485.799072266,-310.887329102,-75.098167419,-2207.530517578,-218.526519775,-380.458862305,-2171.095458984,
838,-185.943756104,-374.811279297,-2489.607910156,-187.573532104,-70.981536865,-2485.802490234,-310.888885498,-75.097976685,-2207.531250000,-218.521804810,-380.458404541,-2171.076416016,
839,-185.944854736,-374.810272217,-2489.597900391,-187.574249268,-70.979423523,-2485.801269531,-310.888275146,-75.098106384,-2207.519042969,-218.524536133,-380.458465576,-2171.085937500,
840,-185.946868896,-374.808685303,-2489.596679688,-187.572647095,-70.981658936,-2485.802978516,-310.888244629,-75.097480774,-2207.520019531,-218.525695801,-380.460327148,-2171.088378906,
841,-185.943740845,-374.813385010,-2489.604736328,-187.569015503,-70.982009888,-2485.807861328,-310.887023926,-75.098983765,-2207.527832031,-218.522781372,-380.460540771,-2171.091796875,
842,-185.942886353,-374.811309814,-2489.593505859,-187.566558838,-70.983482361,-2485.812500000,-310.883209229,-75.098266602,-2207.524169922,-218.521774292,-380.460357666,-2171.083984375,
843,-185.946029663,-374.812377930,-2489.608642578,-187.561584473,-70.983673096,-2485.817871094,-310.886871338,-75.098243713,-2207.526123047,-218.523544312,-380.462036133,-2171.088623047,
844,-185.951278687,-374.810333252,-2489.600097656,-187.564147949,-70.984230042,-2485.808349609,-310.889495850,-75.096809387,-2207.527832031,-218.524948120,-380.461059570,-2171.080810547,
845,-185.948867798,-374.811218262,-2489.594726563,-187.565551758,-70.982810974,-2485.817626953,-310.885253906,-75.097175598,-2207.514648438,-218.525222778,-380.461822510,-2171.099121094,
846,-185.950012207,-374.814636230,-2489.604736328,-187.561569214,-70.984657288,-2485.811523438,-310.884765625,-75.098548889,-2207.517089844,-218.523086548,-380.462005615,-2171.099609375,
847,-185.956970215,-374.816040039,-2489.614257813,-187.565353394,-70.984352112,-2485.818359375,-310.887054443,-75.097877502,-2207.518066406,-218.525650024,-380.462249756,-2171.090332031,
848,-185.961288452,-374.815429688,-2489.604003906,-187.568878174,-70.986625671,-2485.821533203,-310.887756348,-75.097320557,-2207.518310547,-218.526412964,-380.464691162,-2171.093505859,
849,-185.957626343,-374.815368652,-2489.604492188,-187.571990967,-70.986213684,-2485.832519531,-310.880035400,-75.098686218,-2207.517333984,-218.525405884,-380.464599609,-2171.088867188,
850,-185.952621460,-374.815277100,-2489.594970703,-187.561767578,-70.986083984,-2485.822509766,-310.873565674,-75.097274780,-2207.518066406,-218.524673462,-380.464477539,-2171.096435547,
851,-185.957138062,-374.816406250,-2489.611328125,-187.565063477,-70.988067627,-2485.830078125,-310.873413086,-75.097419739,-2207.515869141,-218.525756836,-380.462493896,-2171.085449219,
852,-185.963241577,-374.818328857,-2489.629150391,-187.571502686,-70.988159180,-2485.823730469,-310.875823975,-75.096366882,-2207.512451172,-218.527191162,-380.462310791,-2171.088623047,
853,-185.958526611,-374.814453125,-2489.610351563,-187.569213867,-70.989028931,-2485.818603516,-310.876800537,-75.097434998,-2207.514404297,-218.528717041,-380.463745117,-2171.088867188,
854,-185.954162598,-374.815093994,-2489.601074219,-187.565307617,-70.987312317,-2485.829589844,-310.874420166,-75.098121643,-2207.510742188,-218.526596069,-380.463378906,-2171.088134766,
855,-185.958328247,-374.815704346,-2489.613769531,-187.567291260,-70.990440369,-2485.817382813,-310.875610352,-75.098175049,-2207.514648438,-218.527740479,-380.461425781,-2171.089355469,
856,-185.959350586,-374.816345215,-2489.616455078,-187.569580078,-70.987129211,-2485.824951172,-310.878051758,-75.097724915,-2207.510253906,-218.528732300,-380.463073730,-2171.092773438,
857,-185.957473755,-374.815917969,-2489.607177734,-187.570281982,-70.988777161,-2485.823242188,-310.877502441,-75.098854065,-2207.521484375,-218.528472900,-380.462768555,-2171.091552734,
858,-185.956024170,-374.816955566,-2489.611328125,-187.566696167,-70.987464905,-2485.822753906,-310.872863770,-75.098907471,-2207.504394531,-218.524017334,-380.461791992,-2171.095214844,
859,-185.952529907,-374.817810059,-2489.603515625,-187.566909790,-70.988281250,-2485.835449219,-310.876007080,-75.097412109,-2207.511474609,-218.522888184,-380.461151123,-2171.084472656,
860,-185.957885742,-374.814880371,-2489.602783203,-187.571563721,-70.987289429,-2485.821044922,-310.878906250,-75.098129272,-2207.510986328,-218.527038574,-380.460968018,-2171.093017578,
861,-185.953689575,-374.813110352,-2489.621337891,-187.570251465,-70.984199524,-2485.821777344,-310.877380371,-75.099487305,-2207.513671875,-218.521972656,-380.458526611,-2171.085449219,
862,-185.952713013,-374.815002441,-2489.611572266,-187.566925049,-70.983642578,-2485.811523438,-310.877227783,-75.097991943,-2207.517333984,-218.519287109,-380.457153320,-2171.076416016,
863,-185.951965332,-374.813476563,-2489.624023438,-187.564468384,-70.982345581,-2485.818603516,-310.879180908,-75.096595764,-2207.521728516,-218.520690918,-380.457763672,-2171.082519531,
864,-185.953353882,-374.811309814,-2489.604492188,-187.566741943,-70.983093262,-2485.813964844,-310.878662109,-75.094749451,-2207.510009766,-218.521591187,-380.458648682,-2171.078125000,
865,-185.954162598,-374.811798096,-2489.611572266,-187.567138672,-70.981079102,-2485.815429688,-310.877166748,-75.094985962,-2207.507080078,-218.519592285,-380.455078125,-2171.079101563,
866,-185.950866699,-374.808990479,-2489.597167969,-187.561416626,-70.984016418,-2485.808593750,-310.877136230,-75.094413757,-2207.509277344,-218.517395020,-380.457397461,-2171.084472656,
867,-185.952941895,-374.808563232,-2489.610351563,-187.557052612,-70.979721069,-2485.805175781,-310.872375488,-75.094215393,-2207.503417969,-218.518096924,-380.457611084,-2171.079345703,
868,-185.956848145,-374.810180664,-2489.609619141,-187.567581177,-70.980911255,-2485.811767578,-310.878875732,-75.093849182,-2207.510498047,-218.521545410,-380.456390381,-2171.087402344,
869,-185.958251953,-374.808502197,-2489.600097656,-187.569061279,-70.982185364,-2485.812011719,-310.877655029,-75.094329834,-2207.504150391,-218.520050049,-380.456176758,-2171.077880859,
870,-185.958496094,-374.807220459,-2489.594726563,-187.562515259,-70.982154846,-2485.809814453,-310.874298096,-75.091110229,-2207.504882813,-218.518493652,-380.457336426,-2171.075927734,
871,-185.958938599,-374.810821533,-2489.610351563,-187.566482544,-70.982017517,-2485.820312500,-310.875457764,-75.093772888,-2207.500732422,-218.520233154,-380.458435059,-2171.081054688,
872,-185.957489014,-374.809967041,-2489.599365234,-187.568817139,-70.980895996,-2485.817382813,-310.870910645,-75.093147278,-2207.498291016,-218.520126343,-380.456878662,-2171.082763672,
873,-185.958236694,-374.810638428,-2489.607177734,-187.568572998,-70.983001709,-2485.809082031,-310.873535156,-75.093513489,-2207.502441406,-218.521804810,-380.457794189,-2171.082275391,
874,-185.956817627,-374.809478760,-2489.603027344,-187.561096191,-70.982238770,-2485.811523438,-310.873931885,-75.093452454,-2207.499267578,-218.522094727,-380.459197998,-2171.080810547,
875,-185.956008911,-374.808898926,-2489.595703125,-187.567031860,-70.984283447,-2485.809326172,-310.876251221,-75.094757080,-2207.502441406,-218.523117065,-380.458282471,-2171.079833984,
876,-185.956024170,-374.809875488,-2489.596923828,-187.571517944,-70.983032227,-2485.812011719,-310.879699707,-75.093566895,-2207.505126953,-218.523193359,-380.457519531,-2171.076660156,
877,-185.954635620,-374.809265137,-2489.600830078,-187.569046021,-70.982948303,-2485.810791016,-310.878723145,-75.094535828,-2207.502197266,-218.525177002,-380.458068848,-2171.081787109,
878,-185.957199097,-374.810638428,-2489.601562500,-187.567047119,-70.981147766,-2485.815673828,-310.878021240,-75.094627380,-2207.499023438,-218.523101807,-380.460205078,-2171.077880859,
879,-185.950912476,-374.811004639,-2489.591308594,-187.570251465,-70.983123779,-2485.804687500,-310.876922607,-75.093307495,-2207.507568359,-218.520187378,-380.459167480,-2171.081298828,
880,-185.949615479,-374.806610107,-2489.577880859,-187.566894531,-70.983070374,-2485.803955078,-310.876281738,-75.094955444,-2207.507812500,-218.521499634,-380.460998535,-2171.083740234,
881,-185.954330444,-374.810241699,-2489.604003906,-187.565093994,-70.985351563,-2485.813720703,-310.878570557,-75.095741272,-2207.512451172,-218.521347046,-380.460662842,-2171.079589844,
882,-185.952972412,-374.810058594,-2489.590576172,-187.565475464,-70.984855652,-2485.812744141,-310.878112793,-75.096778870,-2207.511962891,-218.521072388,-380.459991455,-2171.082763672,
883,-185.946990967,-374.811920166,-2489.592773438,-187.564743042,-70.985221863,-2485.811523438,-310.873229980,-75.096229553,-2207.510009766,-218.520385742,-380.460632324,-2171.079833984,
884,-185.952682495,-374.811340332,-2489.597656250,-187.567382813,-70.984764099,-2485.815185547,-310.876861572,-75.097282410,-2207.510742188,-218.520797729,-380.459930420,-2171.075683594,
885,-185.951065063,-374.809417725,-2489.592285156,-187.567047119,-70.984916687,-2485.805664063,-310.877166748,-75.097358704,-2207.514404297,-218.521530151,-380.460510254,-2171.079101563,
886,-185.950744629,-374.810333252,-2489.586669922,-187.563827515,-70.982643127,-2485.799560547,-310.875000000,-75.097053528,-2207.506103516,-218.521133423,-380.459594727,-2171.089355469,
887,-185.950653076,-374.809783936,-2489.602783203,-187.564270020,-70.983352661,-2485.790771484,-310.876037598,-75.097831726,-2207.512207031,-218.523284912,-380.460784912,-2171.087890625,
888,-185.949310303,-374.811676025,-2489.600585938,-187.563537598,-70.981872559,-2485.790771484,-310.874267578,-75.096939087,-2207.513916016,-218.521560669,-380.459289551,-2171.082031250,
889,-185.948699951,-374.810089111,-2489.601318359,-187.563110352,-70.982925415,-2485.792236328,-310.874572754,-75.096969604,-2207.513183594,-218.519119263,-380.458190918,-2171.074707031,
890,-185.950088501,-374.812591553,-2489.603515625,-187.563980103,-70.982070923,-2485.800048828,-310.877960205,-75.097122192,-2207.509277344,-218.523406982,-380.460998535,-2171.075683594,
891,-185.951339722,-374.810180664,-2489.580810547,-187.566360474,-70.979782104,-2485.809082031,-310.878051758,-75.097183228,-2207.518310547,-218.522109985,-380.460601807,-2171.083251953,
892,-185.947723389,-374.808441162,-2489.588134766,-187.561340332,-70.982170105,-2485.797851563,-310.874237061,-75.097290039,-2207.514160156,-218.513992310,-380.458282471,-2171.072021484,
893,-185.950057983,-374.808654785,-2489.598632813,-187.561035156,-70.980545044,-2485.793945313,-310.874298096,-75.097999573,-2207.517578125,-218.517120361,-380.460784912,-2171.087890625,
894,-185.957595825,-374.812347412,-2489.615722656,-187.565841675,-70.980506897,-2485.797119141,-310.879486084,-75.097259521,-2207.518798828,-218.521331787,-380.459014893,-2171.081298828,
895,-185.957336426,-374.810394287,-2489.606201172,-187.566696167,-70.980354309,-2485.786865234,-310.880981445,-75.096244812,-2207.511718750,-218.521224976,-380.457153320,-2171.079833984,
896,-185.952865601,-374.813171387,-2489.614013672,-187.563018799,-70.980506897,-2485.795898438,-310.877593994,-75.097824097,-2207.522949219,-218.517639160,-380.458221436,-2171.079345703,
897,-185.949996948,-374.811920166,-2489.612548828,-187.558227539,-70.982093811,-2485.803466797,-310.877502441,-75.098251343,-2207.521728516,-218.518310547,-380.459838867,-2171.087646484,
898,-185.951538086,-374.811248779,-2489.603515625,-187.560394287,-70.980743408,-2485.796142578,-310.881500244,-75.098304749,-2207.518554688,-218.519287109,-380.457244873,-2171.078857422,
899,-185.955764771,-374.811462402,-2489.595703125,-187.565811157,-70.980384827,-2485.790771484,-310.885742188,-75.098548889,-2207.522460938,-218.521606445,-380.456695557,-2171.077148438,
900,-185.948013306,-374.809967041,-2489.597167969,-187.563262939,-70.980949402,-2485.792968750,-310.883728027,-75.097785950,-2207.521484375,-218.521011353,-380.457061768,-2171.075927734,
901,-185.947860718,-374.810180664,-2489.596191406,-187.558334351,-70.980300903,-2485.796630859,-310.881683350,-75.098320007,-2207.522705078,-218.520935059,-380.457397461,-2171.072509766,
902,-185.948516846,-374.812103271,-2489.596191406,-187.561889648,-70.980651855,-2485.801513672,-310.883605957,-75.097694397,-2207.520507813,-218.518875122,-380.457672119,-2171.075439453,
903,-185.948043823,-374.811645508,-2489.603515625,-187.561798096,-70.979827881,-2485.797851563,-310.884338379,-75.097198486,-2207.523437500,-218.521423340,-380.455932617,-2171.084472656,
